Price,Close,High,Low,Open,Volume
Ticker,AIG,AIG,AIG,AIG,AIG
Date,,,,,
2020-02-26,39.1364631652832,40.119224169261486,38.90164398817481,39.562617223955264,7269800
2020-02-27,37.75364685058594,39.301710558124846,37.73625246629859,38.562467472930095,7159300
2020-02-28,36.66652297973633,37.353586234670715,35.927279889202616,36.77088596857459,10908300
2020-03-02,37.26660919189453,37.301397955940246,36.03163792702388,36.62303364524449,10262100
2020-03-03,36.083824157714844,38.162404881366115,35.80551733919722,37.11876509425317,11832200
2020-03-04,36.997005462646484,37.09267290727472,35.979455654265266,36.44909402736429,8324100
2020-03-05,35.353271484375,36.275150452519256,34.94451182558564,35.657664857320945,9251400
2020-03-06,32.909400939941406,34.39658501105444,32.54412573857968,34.057403028271196,14681300
2020-03-09,28.534828186035156,30.43946798869194,26.447549054040792,30.10028587621157,19741400
2020-03-10,30.50035285949707,32.335418833534554,28.84792293428546,30.07420207890336,10322100
2020-03-11,28.204345703125,29.830682300196656,27.743404523711632,29.29146971783799,10814400
2020-03-12,22.32517433166504,25.89963790223919,22.17732542911815,25.79527328798639,13594500
2020-03-13,25.09931182861328,25.16976597006463,22.09620131964064,24.262667429089145,11920600
2020-03-16,20.47575569152832,22.29875818756096,19.72717934104746,21.03058188084982,15835900
2020-03-17,19.595077514648438,21.162684320533657,18.071505598674182,21.118649430622693,15057900
2020-03-18,16.53912353515625,18.74962419228707,14.152486711654928,18.159570218632556,13531000
2020-03-19,18.141958236694336,18.8288856646863,15.429471394453298,16.283728030697294,11718600
2020-03-20,16.9354305267334,18.714399753502708,16.85616940516135,18.32690112356817,12948400
2020-03-23,16.99707794189453,17.68400711234688,15.922651815580222,16.697647407063457,9604500
2020-03-24,20.193939208984375,20.519789005688633,18.265254644491787,18.52065197466047,11436800
2020-03-25,22.65102767944336,24.43880384468694,19.401328485738674,20.431721363678005,14365100
2020-03-26,24.227441787719727,24.394771007647677,22.45727955095564,22.73028914575231,11282600
2020-03-27,22.46608543395996,23.566932417122878,22.02574664069479,22.897617249788723,9473500
2020-03-30,22.64221954345703,22.888809868043047,21.19790886458261,22.01693927434989,8377600
2020-03-31,21.356430053710938,22.71267425309694,21.030578629261353,22.439663009994096,9554500
2020-04-01,19.031448364257812,20.141102626989813,18.503041332515007,19.991387329325345,10498700
2020-04-02,18.714401245117188,20.10587195285788,18.564685967965872,18.59110690384884,9317500
2020-04-03,18.018665313720703,19.101900184062533,17.52548626170716,18.714401517600745,9573000
2020-04-06,18.952180862426758,19.542234875143176,18.335705919077995,19.330872469361648,15414300
2020-04-07,20.484561920166016,21.98171288658437,20.167517435149747,20.660696438695616,12731300
2020-04-08,21.250751495361328,21.647057119834688,20.47575588276374,20.9249016972471,8539500
2020-04-09,23.373180389404297,24.35073121918266,21.92006124935947,21.97290310592182,11974600
2020-04-13,22.57176971435547,23.778298956033566,21.514957435276333,23.461254432430085,7367800
2020-04-14,22.70387077331543,23.866365020556835,22.21949705045862,23.161821881790384,8139700
2020-04-15,21.206716537475586,21.532567988518412,20.493368151920315,21.312398588553027,9225200
2020-04-16,20.414106369018555,21.241943756272676,20.2027439535033,21.00416040890833,8829400
2020-04-17,21.57659912109375,21.849608680456686,20.98654511875511,21.33881578886197,11039800
2020-04-20,20.916095733642578,21.382855527359368,20.29081536220558,21.145072141139902,6502900
2020-04-21,19.595077514648438,20.528595343890096,19.498202436603606,19.815246924925386,7213100
2020-04-22,19.6038818359375,20.731149668502923,19.49819979423237,20.326037135018836,8232200
2020-04-23,19.95615005493164,20.625465090742658,19.718366750151635,19.92972912781424,7604000
2020-04-24,20.563827514648438,20.87206508882494,19.788830089304113,20.37888429823868,9295600
2020-04-27,21.294784545898438,21.611829018068587,20.66950257909167,20.66950257909167,7602700
2020-04-28,22.263530731201172,22.62460841928325,21.497340466393318,22.096201513873616,9513900
2020-04-29,23.980850219726562,24.139372453677765,22.89761719407227,23.153014499829027,9621700
2020-04-30,22.3956356048584,23.610970169099392,22.36040768833223,23.52290205754349,6637600
2020-05-01,21.04819679260254,21.726319027919985,20.739959260207392,21.594217708253325,6410000
2020-05-04,21.197912216186523,21.514956729388032,20.36126939933505,20.99535674597864,9321900
2020-05-05,22.069780349731445,23.17062735791501,21.673476434640904,21.761542851488205,8944300
2020-05-06,20.528593063354492,22.33398303491903,20.458138927083038,22.201880059620834,7824700
2020-05-07,22.47489356994629,22.501312823858196,20.933707714072188,20.960126967984092,8239200
2020-05-08,24.350736618041992,24.394771508273696,22.730289612220066,23.14420918160154,9829300
2020-05-11,24.262666702270508,24.60613210134624,23.522897399312413,24.05130428424808,8112100
2020-05-12,23.38199234008789,24.949599255963054,23.38199234008789,24.438806255471505,5604500
2020-05-13,21.98171615600586,23.0649510810052,21.80558161127912,22.97688296876207,6238300
2020-05-14,22.68625831604004,22.791938701994944,20.6783125055429,21.53257097076887,6954500
2020-05-15,23.31153678894043,23.36437865736295,22.105009349201197,22.606995340899953,8185500
2020-05-18,25.05527687072754,25.51322791830704,24.54448396092958,24.658971302884677,8773500
2020-05-19,24.333127975463867,25.196193535116578,24.15699341535327,24.81750179522727,5550300
2020-05-20,24.69420051574707,25.222605727776994,24.562097532980385,24.835108796256275,5175400
2020-05-21,25.37232208251953,25.74220675478446,24.606133484101722,24.650166693754507,5473900
2020-05-22,25.442777633666992,25.513231780865514,24.843916542599878,25.416358378317152,3727900
2020-05-26,27.309812545776367,27.95270678988568,26.666918301667053,26.666918301667053,8361400
2020-05-27,27.75014877319336,29.027130165491915,27.48594451013365,28.71008572172389,8387500
2020-05-28,27.406686782836914,28.34900983646297,27.142482503351502,28.155261375314332,5810300
2020-05-29,26.473167419433594,27.336232719070214,26.393906303346974,26.8254381132857,8763200
2020-06-01,26.904701232910156,27.274585908939212,26.208966770712223,26.51720428069632,4297800
2020-06-02,27.7325382232666,27.97032158527533,26.860667575660536,27.133677169211705,6668700
2020-06-03,29.28253173828125,29.476281895505306,28.410659390291606,28.648442757925142,6238100
2020-06-04,31.00865936279297,31.017468020655375,28.69247955373745,28.965487476136687,8438700
2020-06-05,32.02143859863281,34.3200077098493,31.862916359271782,34.07341569333298,10453100
2020-06-08,34.73392105102539,34.79556821021098,32.85808030520399,32.85808030520399,10596700
2020-06-09,33.236778259277344,33.773988840473464,32.43536167742092,33.465752985728244,7047600
2020-06-10,30.96463394165039,32.84928405608139,30.95582864109151,32.805250834248035,8569300
2020-06-11,27.838220596313477,29.828550574400744,27.56520931987556,28.6220231544034,9228600
2020-06-12,29.395166397094727,29.87559667332544,27.793733839930276,29.804420309198292,7489700
2020-06-15,29.52861976623535,29.866700739884692,27.68697529162165,27.847117035155563,6942400
2020-06-16,29.61758804321289,31.583789324669116,29.128262408507283,31.57489397591123,7393200
2020-06-17,28.719005584716797,29.653176732416547,28.594450336723757,29.412961585340266,5963800
2020-06-18,28.888051986694336,29.35958360707045,28.060645268075866,28.354241036269045,4065200
2020-06-19,28.300859451293945,29.679871248645117,28.176304182000422,29.679871248645117,7776400
2020-06-22,28.283061981201172,28.51437838356529,27.642488260999087,28.06064092767277,3955700
2020-06-23,28.514373779296875,29.119359218716077,28.398715596790353,28.89693820110241,3322900
2020-06-24,26.957426071166992,28.149602835467295,26.788387323242997,27.936078866823046,5960500
2020-06-25,27.8115291595459,27.88270382987929,26.521486350697945,26.690526829091496,5781000
2020-06-26,26.43251609802246,27.473446653536683,26.236786189877304,27.33109732089695,8006500
2020-06-29,27.29551124572754,27.482344111268578,26.583762874912438,26.912946772166837,5484900
2020-06-30,27.740354537963867,27.936084457490175,26.94853611699609,27.09088545791304,4660800
2020-07-01,26.31685447692871,28.087325556060367,26.245679819870972,27.589102956656212,6984500
2020-07-02,26.619354248046875,27.767046109369613,26.548179572127154,27.179854608797395,7866800
2020-07-06,27.348892211914062,28.06953594160529,27.108677069704335,27.5357267770565,6132400
2020-07-07,25.952089309692383,27.081988700060176,25.898708730515217,26.975225844767827,7413100
2020-07-08,26.55707550048828,26.63714721964363,25.640700101787107,25.66739124048491,7727600
2020-07-09,24.91115951538086,26.494798124042063,24.893365422747593,26.43251879982563,7357000
2020-07-10,26.779497146606445,26.806186588945355,24.964540402284587,25.106889751219075,7443500
2020-07-13,26.44141387939453,27.286614550288743,26.334652725412116,26.95743064881074,6132200
2020-07-14,27.39337921142578,27.420068653216113,26.13892284220046,26.57486962340718,5494600
2020-07-15,28.26526641845703,28.487687460408495,27.660280912838992,28.22078119190401,6813400
2020-07-16,28.968116760253906,29.395164739305173,27.740351699309233,27.891598070673787,6855100
2020-07-17,28.5766544342041,29.23502220971747,28.265266333953306,29.10156822739527,4333400
2020-07-20,27.944982528686523,28.48769047143002,27.93608548243554,28.460999332677073,4364400
2020-07-21,28.434309005737305,28.763494635607877,27.989466862116096,28.2207849804317,4618400
2020-07-22,28.63893699645996,28.73680281453479,27.953881360750653,28.096230715984134,5729500
2020-07-23,28.354238510131836,28.807977692721867,28.167403930506254,28.42541318405156,4965000
2020-07-24,27.85601043701172,28.5143765085307,27.758146333812345,28.372027179388102,3960900
2020-07-27,27.446758270263672,27.713662854997814,27.04639969622449,27.669179323188114,5143600
2020-07-28,27.535728454589844,27.82932419175332,27.037504048482454,27.22433862500724,5220700
2020-07-29,29.065977096557617,29.29729685659098,27.47344348496902,27.47344348496902,10100400
2020-07-30,28.274166107177734,28.42541249772258,27.642489406571123,28.238577922608105,7075800
2020-07-31,28.594453811645508,28.603352555512693,27.93608761134366,28.211889278389712,6244600
2020-08-03,28.594453811645508,29.08377951417285,28.496587992364763,28.656731443210276,5834900
2020-08-04,26.44141387939453,27.856011896696156,26.210095783182034,27.633590846138517,17448400
2020-08-05,26.850669860839844,27.188749115643244,26.521485954874613,26.690526430745297,7344800
2020-08-06,26.085540771484375,27.49124175571911,26.049954285484212,27.046399650620295,9162800
2020-08-07,27.2777156829834,27.286612728044098,25.774149006481775,25.952086513820106,6015200
2020-08-10,27.989463806152344,28.176298368481973,27.56241580216736,27.58020989323455,4596400
2020-08-11,28.452102661132812,29.270613957622157,28.247475685479518,29.039294145926316,6370800
2020-08-12,27.526830673217773,29.048191595661365,27.215440851951495,28.932531694964002,6704000
2020-08-13,27.322195053100586,27.517926620771334,26.797283049909918,27.14425926978068,6252100
2020-08-14,27.57131004333496,27.953874477678045,26.89514992399752,27.028602199551727,4862800
2020-08-17,26.654935836791992,27.491239397790483,26.55707173598189,27.482342352819053,5643400
2020-08-18,26.31685447692871,26.868459341829425,26.236782775621545,26.743902419275127,7880800
2020-08-19,26.56597137451172,26.735010154658212,26.076644034938333,26.245684512022812,4870100
2020-08-20,25.916501998901367,26.361344133222584,25.880915510563465,26.130027716681056,4702200
2020-08-21,25.151369094848633,26.041053165863264,25.115780917477956,25.898703850255938,7366500
2020-08-24,26.290163040161133,26.307957128454216,25.16026558455291,25.373789553256927,5511100
2020-08-25,26.263479232788086,26.86846478889694,26.032161126220704,26.681630215657194,4134200
2020-08-26,25.854223251342773,26.254581833659557,25.569524569223283,26.210096603992138,3738700
2020-08-27,26.405826568603516,26.735008762857532,25.880912769934564,25.889809815311416,4973400
2020-08-28,26.130022048950195,26.797285105699366,26.005465124439375,26.797285105699366,6036400
2020-08-31,25.925395965576172,26.094436431680798,25.542831503994172,26.02326176652167,7539800
2020-09-01,25.93429183959961,26.121126387790707,25.507243867931102,25.68518137126188,4930500
2020-09-02,26.539278030395508,26.565969165696355,25.56062512955637,26.041055383344577,6534000
2020-09-03,26.156715393066406,27.544622283319296,26.00546900972912,26.69052625760612,7003900
2020-09-04,26.512592315673828,26.886259801593926,26.02326661367907,26.69052986018366,5783000
2020-09-08,25.70297622680664,26.290167668347753,25.418277551748886,26.138921285106075,7124700
2020-09-09,25.93429183959961,26.023260591265,25.29371988209685,25.94318888445993,7432400
2020-09-10,25.053508758544922,26.31686048231399,24.937850550785065,26.04105883539582,7754900
2020-09-11,25.26703453063965,25.614012571857284,24.982335817698747,25.106891080375846,8491800
2020-09-14,26.156715393066406,26.334652913558966,25.444968704972094,25.59621508830938,6254800
2020-09-15,25.73856544494629,26.52148683284675,25.72966839887562,26.121129941294864,6438600
2020-09-16,26.782140731811523,27.04303405158648,25.720570904775908,25.873508959788126,10798100
2020-09-17,25.819536209106445,26.49426274715712,25.738568887266897,26.27834874497278,11420800
2020-09-18,25.18079376220703,26.080429130842873,25.117819560949446,25.639608006121506,13427100
2020-09-21,24.272157669067383,24.6590010857485,23.849329736093,24.416099166076453,11872500
2020-09-22,24.596027374267578,24.93788800734184,24.15520631660323,24.24517018296531,10055000
2020-09-23,23.77735710144043,25.297740973401407,23.750367429422948,24.712976757780975,6986700
2020-09-24,23.822338104248047,24.371116088946053,23.00367026381671,23.75036736165797,5686900
2020-09-25,24.353130340576172,24.425101104935738,23.49847772829613,23.5074725724125,4886900
2020-09-28,24.85692024230957,25.225772259205975,24.667997670748044,24.8839099164975,7610400
2020-09-29,24.55104637145996,24.874913889033458,24.25416509681403,24.775955180069516,4282100
2020-09-30,24.7669620513916,25.135812411313964,24.515063533137045,24.668001612806194,5338400
2020-10-01,24.937885284423828,25.198780296795444,24.569035016939562,24.7939438003284,5155400
2020-10-02,25.38770866394043,25.621614058129655,24.3531283666591,24.461085362407296,4558100
2020-10-05,26.1344051361084,26.467270956665445,25.711577157055345,25.882508346850486,5326100
2020-10-06,26.071434020996094,26.971069439657807,26.02645293643036,26.44928096547075,8161300
2020-10-07,26.593217849731445,26.701174836116415,26.053436349642787,26.34132107469667,4976700
2020-10-08,27.222963333129883,27.420882473759857,26.404295379003134,26.818126777388922,5610700
2020-10-09,26.94407844543457,27.50185138136919,26.76415069556768,27.37590298601328,8058000
2020-10-12,27.402889251708984,27.555827314856852,26.773145597978655,26.87210602587377,7711600
2020-10-13,26.82712173461914,27.24095482422099,26.530242183436116,27.14199440185398,7574000
2020-10-14,26.674184799194336,27.312926718489884,26.56622953018989,26.800134900923606,6996200
2020-10-15,26.95306968688965,26.971062802655574,26.19737769981837,26.23336221543226,3554600
2020-10-16,27.249954223632812,27.582818325709628,26.72816409923036,26.998055720395577,4893700
2020-10-19,27.070026397705078,27.73575631584672,27.007052201057892,27.35790942004545,5425900
2020-10-20,27.573820114135742,28.095608491347154,27.34891130127017,27.393894093394124,5481500
2020-10-21,28.4914493560791,28.644387422153944,27.438876010956502,27.5108467646436,6869100
2020-10-22,28.79732322692871,28.923275046352483,28.086612262218303,28.37449698743266,5411000
2020-10-23,29.13019561767578,29.364099314917706,28.56342434688627,29.1481887377462,4375400
2020-10-26,28.122596740722656,28.70735928134034,27.654786021861312,28.671374765383767,6021600
2020-10-27,28.032636642456055,29.948860849224676,28.023640083278945,29.939862574129357,12065700
2020-10-28,27.195974349975586,27.861704257321414,26.890098214719647,27.366905535187584,8129300
2020-10-29,28.149587631225586,28.266539458036473,26.7281622972717,26.989057341883914,7436500
2020-10-30,28.329511642456055,28.58141011085474,27.68177492989678,27.960661355536725,6373300
2020-11-02,29.193166732788086,29.454061798446137,28.69836627872156,29.013238982960587,7278700
2020-11-03,29.589004516601562,29.858894420678464,29.427069887788157,29.642983870151472,7168900
2020-11-04,28.419479370117188,29.337107791355102,28.140592906535606,29.085211004604577,5424400
2020-11-05,30.074813842773438,30.22775022440581,28.62640019631654,28.63539675686876,6467100
2020-11-06,29.8319034576416,31.937049988524848,29.472048000529465,30.623583404186714,8329900
2020-11-09,33.754310607910156,34.752906154809295,32.845677201592544,33.250513697880805,13776300
2020-11-10,34.39305114746094,34.72591518986721,33.50241427662118,34.0871750611905,10213700
2020-11-11,33.60136795043945,34.105164816983915,33.05259344932212,34.06018375057566,7211300
2020-11-12,32.44084548950195,33.31348927139491,31.982029630636703,33.31348927139491,6847100
2020-11-13,33.57438278198242,33.655350080967736,32.64775969613379,32.800696020975124,5073800
2020-11-16,34.62696075439453,34.79789020889028,34.11416552723533,34.71692290268999,6015400
2020-11-17,34.5639762878418,34.815876430491215,33.88025517341691,34.042189753750364,4626900
2020-11-18,34.68093490600586,35.40964062473062,34.21312420863345,34.41104504301603,6265100
2020-11-19,34.67195510864258,34.7259310455594,33.709345339470005,34.177156239827085,4225200
2020-11-20,34.734920501708984,34.959829333311,34.18614240350624,34.77090673840605,5571900
2020-11-23,35.77849578857422,35.94043041483889,34.91484673638682,35.42763857561285,4759600
2020-11-24,36.86705780029297,37.39784281665738,36.22831749824805,36.696128311979116,6017800
2020-11-25,36.09336471557617,36.43522706624766,35.72451440600612,36.22831137374115,3811100
2020-11-27,35.724517822265625,36.12935440363814,35.49061414849284,35.94043180960976,2046800
2020-11-30,34.581974029541016,35.63454894260893,34.54599123163317,35.175733092967405,6425700
2020-12-01,35.36466979980469,35.787496115996454,35.16674890807442,35.53559929513014,6245700
2020-12-02,35.74250411987305,35.886445606688994,34.86985692564376,35.13975021627994,5175400
2020-12-03,35.84147262573242,36.22831610233851,35.55358958711903,35.68853283106101,4581300
2020-12-04,36.606163024902344,36.71412174333627,36.1203625192964,36.21032468615466,4597600
2020-12-07,35.79648208618164,36.29128071357168,35.59856126249138,36.23730137115553,4478500
2020-12-08,35.5535888671875,35.940432335960324,35.24771271587495,35.33767487668128,3322600
2020-12-09,35.93143081665039,36.2463052147165,35.58957189098248,35.90444285721244,5388400
2020-12-10,35.724517822265625,35.93143353455904,35.13975692191546,35.33767435915815,4716300
2020-12-11,35.180355072021484,35.52499126655908,34.9717583880488,35.21663365872538,5299000
2020-12-14,34.60897445678711,35.70637559868177,34.53642075354344,35.642889810950074,3942000
2020-12-15,34.9536247253418,35.25291446457004,34.14644506959297,34.89920683651984,3292700
2020-12-16,34.75408172607422,35.162207076192786,34.53641717915471,35.15313570190371,3691200
2020-12-17,34.672454833984375,34.7812871017249,34.309679454944146,34.75407989971862,5233200
2020-12-18,33.99224853515625,34.88105292178643,33.52970878302703,34.64524908848273,9293000
2020-12-21,33.892486572265625,34.16456900213932,33.35738962763718,33.65668272229931,5341700
2020-12-22,33.375526428222656,34.11921996227519,33.34831922517932,34.064805556188524,5374200
2020-12-23,33.955970764160156,34.50013905809303,33.77458479256484,33.78365270725835,3890600
2020-12-24,33.892486572265625,34.01039022710669,33.5297111523393,33.992250937153,1613800
2020-12-28,33.62041091918945,34.48200833722308,33.58413233196948,34.05574358667964,3837300
2020-12-29,33.702030181884766,33.94690541369421,33.484362155926625,33.883419626897236,4047300
2020-12-30,34.02852249145508,34.50013355373364,33.64760440050447,33.65667577346632,2522200
2020-12-31,34.33688735961914,34.42758034130628,33.76551188778679,34.0375942925637,2956200
2021-01-04,33.674827575683594,34.41852128807164,33.39367372452563,34.1464388132471,7081000
2021-01-05,34.23713302612305,34.47293692336546,33.72017526780394,33.81086827603952,4268000
2021-01-06,36.46820831298828,36.87633370312829,35.026167574304225,35.026167574304225,8198600
2021-01-07,37.084930419921875,37.2209733701086,36.59517995090877,36.9851660510804,5109700
2021-01-08,36.840057373046875,37.293529287642734,36.286821083685346,37.18469699686025,5344800
2021-01-11,36.53169631958008,36.99423960974236,36.01473861390422,36.205195987634035,3457000
2021-01-12,37.1846923828125,37.42049622686762,36.79470630787404,36.87633138076153,3975800
2021-01-13,36.930763244628906,37.29353879293935,36.66774863679484,36.90355257021078,3608400
2021-01-14,37.456790924072266,37.592833923997944,36.89448654649939,37.18470838393811,3984000
2021-01-15,37.50212097167969,37.64723182668624,36.75842740730666,37.07585978118802,7124400
2021-01-19,38.31837463378906,38.472553415438874,37.656306090785364,37.71072396298198,5159400
2021-01-20,38.16419982910156,38.60860038934423,38.0916426586118,38.30023933419539,6421300
2021-01-21,37.230045318603516,38.2186142791967,37.230045318603516,38.04629618871397,5608300
2021-01-22,36.35029983520508,37.12120048346374,36.24146411614268,36.75842167268605,4752300
2021-01-25,35.8968391418457,36.09636443567273,35.361742133474806,35.85148918170135,4084100
2021-01-26,35.47057342529297,36.22333499835879,35.37987696728038,36.15984920760804,3741300
2021-01-27,34.10109329223633,35.135012366770276,33.64762128856448,34.9808300864691,5772000
2021-01-28,34.89919662475586,35.3073220222075,34.40037823218874,34.51828189361166,5048200
2021-01-29,33.955970764160156,34.56362484009452,33.3755273517376,34.56362484009452,5291000
2021-02-01,33.937835693359375,34.38223968232262,33.43901729004036,34.21898951982315,3649500
2021-02-02,34.98081970214844,35.361737871207104,34.32781910359975,34.545487123021246,4878200
2021-02-03,35.32545852661133,35.68823393817258,34.899193871818234,34.94454036579893,4680700
2021-02-04,37.4930534362793,37.502121351183355,35.325458504058325,35.54312305891296,5088100
2021-02-05,37.80141830444336,38.028154257104504,37.34794639912107,37.92838988437903,3968200
2021-02-08,38.354652404785156,38.381859610450576,37.61095879905943,37.7742089524837,3899600
2021-02-09,38.218605041503906,38.55417322489965,37.864897569854946,38.20046575325069,3464700
2021-02-10,38.48162841796875,38.789989470050664,38.055363694871794,38.40907124820064,3705300
2021-02-11,37.72886276245117,38.572320819423034,37.447712383271366,38.3909348172617,3445600
2021-02-12,37.5474739074707,38.263956864889266,37.357013084126365,37.60188832009826,4154900
2021-02-16,38.227684020996094,38.66301664653745,37.64723706055812,37.85583718711392,4937300
2021-02-17,39.24345779418945,39.32508287281641,37.338873779465736,37.43863814886713,4872000
2021-02-18,38.19139862060547,38.99857793595802,37.62909451210968,38.50882752224449,4032600
2021-02-19,38.617679595947266,38.835344232119354,38.16420756758556,38.54512241074522,3664200
2021-02-22,39.996219635009766,40.222955581828906,38.50883237743077,38.54511095925367,6263200
2021-02-23,40.24110412597656,40.576675895427414,39.760424915299375,40.576675895427414,5021600
2021-02-24,41.20246505737305,41.683144256971076,40.32272829459173,40.368074801394364,4552800
2021-02-25,39.86018753051758,41.83732563000462,39.79670173041891,41.69221473553386,5388400
2021-02-26,39.86018753051758,41.03921398055711,39.56996574157605,40.81247799171425,6181100
2021-03-01,41.09363555908203,43.53331377294259,40.594813570993516,40.72178864232682,7864700
2021-03-02,41.68313980102539,41.973361565197486,41.01200326877105,41.04827839450532,4611100
2021-03-03,42.63542938232422,43.24308356823227,41.76476410611676,41.76476410611676,5633200
2021-03-04,41.964298248291016,43.15239610414982,40.79433968714571,42.78961712931328,4876400
2021-03-05,42.599151611328125,42.87123406077869,41.62872201713427,42.57194094458183,5327800
2021-03-08,42.844032287597656,43.73283691371059,42.753335819800526,43.17960056915582,5921200
2021-03-09,42.28172302246094,42.84403072312065,41.547100688570076,42.236376520076476,5638400
2021-03-10,43.39725875854492,43.5423696258572,42.35427548089915,42.59915071818536,3822600
2021-03-11,43.54237365722656,43.87794537997434,43.079833806005674,43.22494468675304,4514600
2021-03-12,43.93235397338867,44.36768655791446,43.79631448681452,44.29513285701808,3069500
2021-03-15,44.13321304321289,44.187992798735834,43.384573798016085,43.88670936744467,2994000
2021-03-16,43.211116790771484,43.83193670690558,42.80027726465605,43.76802872314583,4247300
2021-03-17,43.52151870727539,43.85019028058904,43.04677474884834,43.48500235235874,5361400
2021-03-18,43.65846633911133,44.73577716998601,43.58543014658466,43.89584180095065,5577600
2021-03-19,42.75461959838867,43.47586717919533,42.508115938091535,43.35718294042952,7285700
2021-03-22,42.20683670043945,42.590288037514796,41.83251706430971,42.508120142621756,4907000
2021-03-23,41.06561279296875,42.17031164553637,40.9012770235114,41.7412157877071,3497800
2021-03-24,41.07474899291992,42.13379991060599,41.03822915510096,41.63166084740376,3813500
2021-03-25,42.453338623046875,42.5446347323727,40.66390841156345,41.13865584204905,4707200
2021-03-26,42.745487213134766,43.18371477461939,42.188571932063766,42.946342818169704,3801800
2021-03-29,42.52637481689453,42.96460237470177,41.932939706665515,42.11553539309929,4409400
2021-03-30,43.22024154663086,43.43022540254611,42.54463843752316,42.882441733438824,3525300
2021-03-31,42.188575744628906,43.256758351991415,42.17031582590985,42.84591888762122,4318700
2021-04-01,42.34378433227539,42.38943238881081,41.887296801474264,41.987724615486265,3547700
2021-04-05,42.68157958984375,43.055899185975164,42.45333584872159,42.864175279286094,3437700
2021-04-06,42.59941101074219,42.94634246676661,42.21596320360181,42.63593084458119,3753100
2021-04-07,42.98286056518555,43.0011169986449,42.425945311156724,42.617669206986115,2719700
2021-04-08,42.051631927490234,42.49898775028969,41.80512824682132,42.45333969447473,3474900
2021-04-09,42.54463195800781,42.590283492417086,42.03336820676574,42.407687802949305,3141600
2021-04-12,43.05590057373047,43.11980854468667,42.553765023621764,42.63593291238306,3095300
2021-04-13,42.62679672241211,42.99198807460335,42.22508902118003,42.6541883375963,2958100
2021-04-14,43.357177734375,43.649329411634895,42.544627181603026,42.544627181603026,3391100
